('1','CLE1541800036490', '00252682900002', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800104380', '00252682900658', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800104530', '00252682900557', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800104460', '00252682900556', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800104200', '00252682900630', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800104950', '00252682900629', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800092730', '00252682900843', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800092650', '00252682900562', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800092990', '00252682900563', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800092240', '00252682900560', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800093070', '00252682900561', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800092570', '00252682900657', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800092160', '00252682900626', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800092810', '00252682900627', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800092400', '00252682900628', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800092320', '00252682900550', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800083900', '00252682900148', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800083740', '00252682900149', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800083410', '00252682900150', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800083580', '00252682900151', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800084080', '00252682900153', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800083170', '00252682900154', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800094630', '00252682900156', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800083330', '00252682900157', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800083820', '00252682900158', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800094970', '00252682900159', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800105290', '00252682900166', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800105860', '00252682900170', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800106770', '00252682900172', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800106360', '00252682900173', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800107010', '00252682900184', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800107190', '00252682900186', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800106440', '00252682900190', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800106510', '00252682900191', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800106850', '00252682900192', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800106930', '00252682900193', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800106100', '00252682900194', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800107680', '00252682900196', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800107920', '00252682900197', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800108000', '00252682900201', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800145880', '00252682900214', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800145620', '00252682900215', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800145390', '00252682900216', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800122100', '00252682900217', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800122280', '00252682900218', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800122770', '00252682900219', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800145700', '00252682900252', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800145210', '00252682900254', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800146040', '00252682900255', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800145960', '00252682900256', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800145470', '00252682900257', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800145540', '00252682900258', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800145130', '00252682900259', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800122850', '00252682900266', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800134650', '00252682900274', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800134570', '00252682900275', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800122360', '00252682900277', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800134400', '00252682900278', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800122930', '00252682900289', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800002640', '00252682900305', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800002560', '00252682900306', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800002980', '00252682900307', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800122510', '00252682900308', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800122690', '00252682900309', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800122440', '00252682900310', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800002310', '00252682900311', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800002490', '00252682900312', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800123010', '00252682900313', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800111960', '00252682900314', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800111130', '00252682900315', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800020210', '00252682900316', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800020470', '00252682900317', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800020390', '00252682900319', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800021040', '00252682900320', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800020130', '00252682900321', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800020700', '00252682900325', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800013120', '00252682900327', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800103050', '00252682900347', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800111700', '00252682900364', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800111880', '00252682900365', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800111620', '00252682900366', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800144550', '00252682900371', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800144220', '00252682900403', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800014860', '00252682900404', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800144710', '00252682900407', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800144060', '00252682900408', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800124590', '00252682900409', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800124670', '00252682900410', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800143560', '00252682900411', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800143720', '00252682900412', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800143310', '00252682900413', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800143800', '00252682900414', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800143230', '00252682900415', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800143490', '00252682900416', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800143150', '00252682900417', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800127980', '00252682900418', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800014520', '00252682900441', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800014370', '00252682900442', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800014110', '00252682900444', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800003140', '00252682900446', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800014290', '00252682900447', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800003300', '00252682900448', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800003970', '00252682900450', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800003220', '00252682900451', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800003710', '00252682900454', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800014780', '00252682900457', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800144970', '00252682900466', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800144890', '00252682900467', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800014450', '00252682900468', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800014940', '00252682900469', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE3541800085490', '00252682900542', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800001650', '00252682900551', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800001400', '00252682900552', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800001990', '00252682900553', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800128710', '00252682900554', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800001160', '00252682900555', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800001810', '00252682900558', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800001240', '00252682900559', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800019240', '00252682900564', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800019320', '00252682900565', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800019570', '00252682900566', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800019650', '00252682900567', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800001570', '00252682900570', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800001320', '00252682900571', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800002070', '00252682900572', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800128630', '00252682900574', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800129050', '00252682900575', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800128140', '00252682900576', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800128970', '00252682900577', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800019730', '00252682900578', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800019810', '00252682900579', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800019990', '00252682900580', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800020050', '00252682900581', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800128220', '00252682900607', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800017180', '00252682900684', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800017750', '00252682900685', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800017420', '00252682900687', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800017260', '00252682900688', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800017910', '00252682900689', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800017590', '00252682900690', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800017340', '00252682900691', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800017670', '00252682900692', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800017830', '00252682900693', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800007850', '00252682900695', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
